ProfID,OBJECTID,HorNO,HorID,DepthFrom,DepthTo,SOC
P6219,32451,2,P6219H02,27,51,0.7
P6219,32452,3,P6219H03,51,82,0.7
P6219,32453,4,P6219H04,82,110,0.3
P6220,32454,1,P6220H01,0,38,0.5
P6220,32455,2,P6220H02,38,60,0.4
P6220,32456,3,P6220H03,60,90,0.2
P6221,32457,1,P6221H01,0,40,1.5
P6221,32458,2,P6221H02,40,65,0.7
P6221,32459,3,P6221H03,65,100,0.4
P6222,32460,1,P6222H01,0,29,1.2
P6222,32461,2,P6222H02,29,55,0.8
P6222,32462,3,P6222H03,55,90,0.7
P6222,32463,4,P6222H04,90,110,0.6
P6223,32464,1,P6223H01,0,52,-9999.0
P6223,32465,2,P6223H02,52,85,-9999.0
P6224,32466,1,P6224H01,0,25,0.7
P6224,32466,1,P6224H01,0,25,0.7
P6224,32467,2,P6224H02,25,58,0.6
P6224,32467,2,P6224H02,25,58,0.6
P6224,32468,3,P6224H03,58,105,0.5
P6224,32468,3,P6224H03,58,105,0.5
P6224,32469,4,P6224H04,105,120,0.3
P6224,32469,4,P6224H04,105,120,0.3
P6225,32470,1,P6225H01,0,27,1.1
P6225,32471,2,P6225H02,27,66,0.7
P6225,32472,3,P6225H03,66,100,0.6
P6225,32473,4,P6225H04,100,130,0.3
P6226,32474,1,P6226H01,0,22,1.4
P6226,32475,2,P6226H02,22,54,1.2
P6226,32476,3,P6226H03,54,70,0.7
P6226,32477,4,P6226H04,70,100,0.6
P6227,32478,1,P6227H01,0,18,0.8
P6227,32479,2,P6227H02,18,58,0.9
P6228,32480,1,P6228H01,0,25,1.9
P6229,32481,1,P6229H01,0,18,2.5
P6229,32482,2,P6229H02,18,60,1.2
P6230,32483,1,P6230H01,0,25,1.4
P6230,32484,2,P6230H02,25,49,1.0
P6230,32485,3,P6230H03,49,80,0.9
P6230,32486,4,P6230H04,80,100,0.8
P6231,32487,1,P6231H01,0,28,0.9
P6232,32488,1,P6232H01,0,33,0.8
P6232,32489,2,P6232H02,33,69,0.8
P6232,32490,3,P6232H03,69,105,0.6
P6233,32491,1,P6233H01,0,32,2.4
P6233,32492,2,P6233H02,32,73,1.5
P6233,32493,3,P6233H03,73,110,0.9
P6233,32494,4,P6233H04,110,120,0.6
P6234,32495,1,P6234H01,7,28,3.9
P6234,32496,2,P6234H02,28,54,1.4
P6234,32497,3,P6234H03,54,73,1.1
P6234,32498,4,P6234H04,73,100,0.8
P6241,32499,1,P6241H01,0,45,1.7
P6241,32500,2,P6241H02,45,90,1.1
P6243,32501,1,P6243H01,0,28,0.4
P6243,32502,2,P6243H02,28,72,0.3
P6243,32503,3,P6243H03,72,112,0.1
P6244,32504,1,P6244H01,0,31,1.8
P6244,32505,2,P6244H02,31,63,1.3
P6244,32506,3,P6244H03,63,100,1.0
P6244,32507,4,P6244H04,100,120,1.0
P6245,32508,1,P6245H01,0,36,0.8
P6245,32509,2,P6245H02,36,63,0.3
P6245,32510,3,P6245H03,63,91,0.1
P6245,32511,4,P6245H04,91,120,0.1
P6247,32512,1,P6247H01,0,29,3.1
P6247,32513,2,P6247H02,29,50,0.7
P6247,32514,3,P6247H03,50,80,0.5
P6248,32515,1,P6248H01,0,26,1.3
P6248,32516,2,P6248H02,26,55,0.6
P6248,32517,3,P6248H03,55,80,0.1
P6249,32518,1,P6249H01,0,25,1.7
P6250,32519,1,P6250H01,0,22,1.3
P6250,32520,2,P6250H02,22,70,0.0
P6251,32521,1,P6251H01,0,20,0.9
P6251,32522,2,P6251H02,20,50,0.7
P6252,32523,1,P6252H01,0,18,1.0
P6252,32524,2,P6252H02,18,61,0.4
P6253,32525,1,P6253H01,0,28,1.3
P6253,32526,2,P6253H02,28,65,0.7
P6253,32527,3,P6253H03,65,100,0.4
P6254,32528,1,P6254H01,0,34,0.9
P6254,32529,2,P6254H02,34,72,0.6
P6254,32530,3,P6254H03,72,99,0.4
P6254,32531,4,P6254H04,99,130,0.5
P6255,32532,1,P6255H01,0,30,1.4
P6255,32533,2,P6255H02,30,70,0.9
P6255,32534,3,P6255H03,70,100,0.3
P6256,32535,1,P6256H01,0,30,0.5
P6256,32536,2,P6256H02,30,50,0.4
P6256,32537,3,P6256H03,50,85,0.4
P6256,32538,4,P6256H04,85,105,0.4
P6257,32539,1,P6257H01,0,25,1.1
P6257,32540,2,P6257H02,25,54,0.5
P6257,32541,3,P6257H03,54,75,0.2
P6257,32542,4,P6257H04,75,110,0.3
P6258,32543,1,P6258H01,0,25,2.7
P6258,32544,2,P6258H02,25,60,2.0
P6258,32545,3,P6258H03,60,92,1.5
P6259,32546,1,P6259H01,0,39,1.6
P6259,32547,2,P6259H02,39,85,0.8
P6259,32548,3,P6259H03,85,120,0.5
P6260,32549,1,P6260H01,0,15,1.5
P6261,32550,1,P6261H01,0,27,0.7
P6261,32551,2,P6261H02,27,71,0.9
P6261,32552,3,P6261H03,71,100,0.1
P6262,32553,1,P6262H01,0,16,1.3
P6262,32554,2,P6262H02,16,56,0.2
P6262,32555,3,P6262H03,56,90,0.0
P6263,32556,1,P6263H01,0,22,0.7
P6263,32557,2,P6263H02,22,45,0.5
P6263,32558,3,P6263H03,45,80,0.6
P6263,32559,4,P6263H04,80,110,0.3
P6264,32560,1,P6264H01,0,29,1.2
P6264,32561,2,P6264H02,29,78,0.6
P6264,32562,3,P6264H03,78,110,0.3
P6265,32563,1,P6265H01,0,24,0.6
P6265,32564,2,P6265H02,24,58,0.2
P6265,32565,3,P6265H03,84,100,0.2
P6266,32566,1,P6266H01,0,27,0.9
P6266,32567,2,P6266H02,27,63,0.5
P6266,32568,3,P6266H03,63,100,0.7
P6266,32569,4,P6266H04,100,120,0.5
P6268,32570,1,P6268H01,0,20,1.1
P6268,32571,2,P6268H02,20,45,0.7
P6268,32572,3,P6268H03,45,65,0.8
P6268,32573,4,P6268H04,65,100,0.8
P6269,32574,1,P6269H01,0,22,0.6
P6269,32575,2,P6269H02,22,60,0.8
P6269,32576,3,P6269H03,60,100,0.8
P6270,32577,1,P6270H01,0,20,1.5
P6270,32578,2,P6270H02,20,40,1.0
P6270,32579,3,P6270H03,40,70,0.9
P6270,32580,4,P6270H04,70,90,1.0
P6270,32581,5,P6270H05,90,120,1.0
P6271,32582,1,P6271H01,0,18,1.4
P6271,32583,2,P6271H02,18,68,1.0
P6271,32584,3,P6271H03,68,100,0.8
P6273,32585,1,P6273H01,0,30,1.4
P6273,32586,2,P6273H02,30,67,0.6
P6273,32587,3,P6273H03,67,93,0.5
P6273,32588,4,P6273H04,93,130,0.5
P6274,32589,1,P6274H01,0,16,3.3
P6274,32590,2,P6274H02,16,37,1.2
P6274,32591,3,P6274H03,37,60,0.9
P6274,32592,4,P6274H04,60,90,0.7
P6275,32593,1,P6275H01,1,22,3.9
P6275,32594,2,P6275H02,22,49,1.7
P6275,32595,3,P6275H03,49,71,1.1
P6275,32596,4,P6275H04,71,100,0.6
P6278,32597,1,P6278H01,0,25,1.7
P6278,32598,2,P6278H02,25,50,0.7
P6279,32599,1,P6279H01,0,40,1.2
P6279,32600,2,P6279H02,40,85,1.1
P6279,32601,3,P6279H03,85,110,0.6
P6280,32602,1,P6280H01,0,35,0.8
P6280,32603,2,P6280H02,35,80,0.6
P6280,32604,3,P6280H03,80,100,0.6
P6281,32605,1,P6281H01,0,40,1.2
P6281,32606,2,P6281H02,40,70,0.7
P6281,32607,3,P6281H03,70,100,0.6
P6281,32608,4,P6281H04,100,120,0.5
P6282,32609,1,P6282H01,0,10,1.4
P6282,32610,2,P6282H02,10,23,1.4
P6282,32611,3,P6282H03,23,65,0.6
P6282,32612,4,P6282H04,65,90,0.4
P6283,32613,1,P6283H01,0,40,3.1
P6283,32614,2,P6283H02,40,60,2.7
P6284,32615,1,P6284H01,0,40,0.9
P6284,32616,2,P6284H02,40,60,-9999.0
P6285,32617,1,P6285H01,0,29,1.3
P6285,32618,2,P6285H02,29,41,0.9
P6285,32619,3,P6285H03,41,75,0.8
P6285,32620,4,P6285H04,75,110,0.6
P6286,32621,1,P6286H01,0,30,1.8
P6286,32622,2,P6286H02,30,50,2.0
P6286,32623,3,P6286H03,50,70,1.0
P6286,32624,4,P6286H04,70,100,0.7
P6287,32625,1,P6287H01,0,40,1.5
P6287,32626,2,P6287H02,40,62,1.0
P6287,32627,3,P6287H03,62,100,0.6
P6288,32628,1,P6288H01,0,30,1.6
P6288,32629,2,P6288H02,30,48,1.0
P6288,32630,3,P6288H03,48,80,0.7
P6289,32631,1,P6289H01,0,35,0.8
P6289,32632,2,P6289H02,35,60,0.5
P6289,32633,3,P6289H03,60,100,0.6
P6290,32634,1,P6290H01,0,45,1.3
P6290,32635,2,P6290H02,45,80,0.9
P6290,32636,3,P6290H03,80,110,0.5
P6291,32637,1,P6291H01,0,19,0.9
P6291,32638,2,P6291H02,19,70,0.7
P6291,32639,3,P6291H03,70,100,0.4
P6292,32640,1,P6292H01,0,24,0.9
P6292,32641,2,P6292H02,24,52,0.5
P6292,32642,3,P6292H03,52,89,0.6
P6292,32643,4,P6292H04,89,125,0.3
P6293,32644,1,P6293H01,0,20,1.5
P6293,32645,2,P6293H02,20,45,1.5
P6294,32646,1,P6294H01,0,30,0.4
P6294,32647,2,P6294H02,30,75,0.2
P6294,32648,3,P6294H03,75,100,0.2
P6294,32649,4,P6294H04,100,140,0.1
P6295,32650,1,P6295H01,0,30,2.4
P6295,32651,2,P6295H02,30,60,1.4
P6295,32652,3,P6295H03,60,75,0.8
P6295,32653,4,P6295H04,75,100,0.2
P6296,32654,1,P6296H01,0,29,1.5
P6296,32655,2,P6296H02,29,80,0.3
P6296,32656,3,P6296H03,80,100,0.4
P6297,32657,1,P6297H01,0,25,0.8
P6297,32658,2,P6297H02,25,83,0.3
P6297,32659,3,P6297H03,83,120,0.5
P6297,32660,4,P6297H04,120,150,0.5
P6298,32661,1,P6298H01,0,30,0.3
P6298,32662,2,P6298H02,30,78,0.1
P6298,32663,3,P6298H03,78,120,0.2
P6299,32664,1,P6299H01,0,10,2.5
P6299,32665,2,P6299H02,10,47,0.8
P6299,32666,3,P6299H03,47,72,1.5
P6301,32667,1,P6301H01,0,30,0.9
P6301,32668,2,P6301H02,30,66,0.2
P6301,32669,3,P6301H03,66,100,0.2
P6301,32670,4,P6301H04,100,130,0.3
P6303,32671,1,P6303H01,0,37,1.1
P6303,32672,2,P6303H02,37,87,0.1
P6303,32673,3,P6303H03,87,110,0.3
P6308,32674,1,P6308H01,0,30,1.7
P6308,32675,2,P6308H02,30,70,2.2
P6308,32676,3,P6308H03,70,100,0.4
P6310,32677,1,P6310H01,0,40,2.0
P6310,32678,2,P6310H02,40,90,0.9
P6310,32679,3,P6310H03,90,120,1.7
P6311,32680,1,P6311H01,0,20,1.3
P6311,32681,2,P6311H02,20,40,1.2
P6311,32682,3,P6311H03,40,60,1.2
P6311,32683,4,P6311H04,60,150,0.7
P6313,32684,1,P6313H01,2,13,2.1
P6313,32685,2,P6313H02,13,60,1.0
P6314,32686,1,P6314H01,0,20,-9999.0
P6314,32687,2,P6314H02,20,45,-9999.0
P6315,32688,1,P6315H01,0,30,-9999.0
P6315,32689,2,P6315H02,30,59,-9999.0
P6315,32690,3,P6315H03,59,95,-9999.0
P6315,32691,4,P6315H04,95,125,-9999.0
P6316,32692,1,P6316H01,0,20,-9999.0
P6316,32693,2,P6316H02,20,50,-9999.0
P6316,32694,3,P6316H03,50,88,-9999.0
P6316,32695,4,P6316H04,88,120,-9999.0
P6317,32696,1,P6317H01,0,18,-9999.0
P6317,32697,2,P6317H02,18,48,-9999.0
P6317,32698,3,P6317H03,48,77,-9999.0
P6317,32699,4,P6317H04,77,120,-9999.0
P6318,32700,1,P6318H01,1,15,1.6
P6318,32701,2,P6318H02,15,49,0.9
P6319,32702,1,P6319H01,0,23,1.9
P6319,32703,2,P6319H02,23,55,1.8
P6319,32704,3,P6319H03,55,86,0.6
P6319,32705,4,P6319H04,86,105,1.0
P6321,32706,1,P6321H01,2,10,1.7
P6321,32707,2,P6321H02,10,38,0.9
P6321,32708,3,P6321H03,38,60,0.5
P6322,32709,1,P6322H01,0,35,1.1
P6323,32710,1,P6323H01,0,30,1.3
P6323,32711,2,P6323H02,30,81,0.7
P6323,32712,3,P6323H03,81,120,0.8
P6324,32713,1,P6324H01,0,22,2.5
P6324,32714,2,P6324H02,22,44,2.0
P6324,32715,3,P6324H03,44,70,1.2
P6325,32716,1,P6325H01,0,15,1.5
P6325,32717,2,P6325H02,15,45,0.7
P6326,32718,1,P6326H01,0,18,1.3
P6327,32719,1,P6327H01,0,20,1.1
P6328,32720,1,P6328H01,0,25,0.7
P6328,32721,2,P6328H02,25,60,0.6
P6328,32722,3,P6328H03,60,110,0.8
P6329,32723,1,P6329H01,0,25,1.7
P6329,32724,2,P6329H02,25,46,0.5
P6329,32725,3,P6329H03,46,70,0.3
P6330,32726,1,P6330H01,0,25,2.2
P6331,32727,1,P6331H01,0,32,1.1
P6331,32728,2,P6331H02,32,75,0.8
P6332,32729,1,P6332H01,0,31,1.7
P6332,32730,2,P6332H02,31,63,1.0
P6333,32731,1,P6333H01,0,31,1.0
P6333,32732,2,P6333H02,31,62,0.8
P6333,32733,3,P6333H03,62,85,0.3
P6333,32734,4,P6333H04,85,110,0.3
P6334,32735,1,P6334H01,0,40,1.7
P6334,32736,2,P6334H02,40,84,2.1
P6334,32737,3,P6334H03,84,112,0.6
P6334,32738,4,P6334H04,112,130,0.6
P6335,32739,1,P6335H01,0,40,1.6
P6335,32740,2,P6335H02,40,67,1.1
P6335,32741,3,P6335H03,67,90,0.4
P6336,32742,1,P6336H01,0,25,1.2
P6336,32743,2,P6336H02,25,64,0.8
P6336,32744,3,P6336H03,64,86,0.6
P6336,32745,4,P6336H04,86,110,0.4
P6337,32746,1,P6337H01,0,25,1.4
P6337,32747,2,P6337H02,25,58,0.5
P6337,32748,3,P6337H03,28,77,0.3
P6337,32749,4,P6337H04,77,100,0.6
P6338,32750,1,P6338H01,0,20,0.9
P6338,32751,2,P6338H02,20,75,0.9
P6338,32752,3,P6338H03,75,105,0.4
P6338,32753,4,P6338H04,105,120,0.7
P6339,32754,1,P6339H01,0,24,0.9
P6339,32755,2,P6339H02,24,55,0.7
P6339,32756,3,P6339H03,55,90,-9999.0
P6339,32757,4,P6339H04,90,110,0.3
P6340,32758,1,P6340H01,0,34,1.8
P6340,32759,2,P6340H02,34,75,0.9
P6340,32760,3,P6340H03,75,95,0.5
P6341,32761,1,P6341H01,0,20,2.7
P6342,32762,1,P6342H01,0,25,1.0
P6342,32763,2,P6342H02,25,50,1.0
P6342,32764,3,P6342H03,50,100,0.5
P6342,32765,4,P6342H04,100,115,0.4
P6343,32766,1,P6343H01,0,24,1.7
P6343,32767,2,P6343H02,24,77,0.9
P6343,32768,3,P6343H03,77,95,0.4
P6344,32769,1,P6344H01,0,41,1.3
P6344,32770,2,P6344H02,41,60,0.8
P6344,32771,3,P6344H03,60,82,0.6
P6345,32772,1,P6345H01,0,20,2.1
P6345,32773,2,P6345H02,20,55,0.9
P6345,32774,3,P6345H03,55,80,0.4
P6346,32775,1,P6346H01,0,18,1.4
P6347,32776,1,P6347H01,2,20,5.0
P6347,32777,2,P6347H02,20,50,1.6
P6347,32778,3,P6347H03,50,68,0.9
P6348,32779,1,P6348H01,0,25,5.6
P6349,32780,1,P6349H01,0,25,6.0
P6349,32781,2,P6349H02,25,70,4.0
P6349,32782,3,P6349H03,70,105,1.5
P6350,32783,1,P6350H01,4,32,4.7
P6350,32784,2,P6350H02,32,72,2.1
P6352,32785,1,P6352H01,0,20,3.6
P6352,32786,2,P6352H02,20,36,2.0
P6352,32787,3,P6352H03,36,52,0.8
P6352,32788,4,P6352H04,52,88,0.9
P6354,32789,1,P6354H01,3,14,2.4
P6354,32790,2,P6354H02,14,35,2.0
P6354,32791,3,P6354H03,35,66,1.0
P6354,32792,4,P6354H04,66,130,0.5
P6355,32793,1,P6355H01,0,22,2.3
P6355,32794,2,P6355H02,22,44,1.3
P6355,32795,3,P6355H03,44,54,1.3
P6355,32796,4,P6355H04,54,100,1.3
P6356,32797,1,P6356H01,0,20,3.4
P6356,32798,2,P6356H02,20,40,2.0
P6360,32799,1,P6360H01,0,40,1.2
P6360,32800,2,P6360H02,40,51,0.9
P6360,32801,3,P6360H03,51,66,0.6
P6361,32802,1,P6361H01,0,23,1.7
P6361,32803,2,P6361H02,23,50,-9999.0
P6362,32804,1,P6362H01,0,25,1.6
P6362,32805,2,P6362H02,25,55,1.1
P6362,32806,3,P6362H03,55,92,0.8
P6362,32807,4,P6362H04,92,120,0.8
P6363,32808,1,P6363H01,0,35,1.3
P6363,32809,2,P6363H02,35,50,0.9
P6363,32810,3,P6363H03,50,85,0.5
P6364,32811,1,P6364H01,0,29,1.3
P6364,32812,2,P6364H02,29,60,0.9
P6364,32813,3,P6364H03,60,90,-9999.0
P6365,32814,1,P6365H01,0,2,-9999.0
P6365,32815,2,P6365H02,2,21,4.6
P6365,32816,3,P6365H03,21,60,3.2
P6365,32817,4,P6365H04,60,85,-9999.0
P6366,32818,1,P6366H01,0,34,1.7
P6366,32819,2,P6366H02,34,75,0.9
P6366,32820,3,P6366H03,75,110,0.9
P6367,32821,1,P6367H01,0,30,-9999.0
P6367,32822,2,P6367H02,30,81,-9999.0
P6367,32823,3,P6367H03,81,120,-9999.0
P6368,32824,1,P6368H01,0,29,-9999.0
P6368,32825,2,P6368H02,29,50,-9999.0
P6368,32826,3,P6368H03,50,65,-9999.0
P6368,32827,4,P6368H04,65,80,-9999.0
P6369,32828,1,P6369H01,0,25,2.3
P6369,32829,2,P6369H02,25,50,1.1
P6370,32830,1,P6370H01,0,30,3.8
P6370,32831,2,P6370H02,30,58,0.8
P6370,32832,3,P6370H03,58,90,0.6
P6371,32833,1,P6371H01,4,13,3.0
P6371,32834,2,P6371H02,13,42,1.1
P6372,32835,1,P6372H01,0,31,3.7
P6372,32836,2,P6372H02,31,65,3.1
P6373,32837,1,P6373H01,0,17,2.2
P6373,32838,2,P6373H02,17,37,1.3
P6374,32839,1,P6374H01,0,30,1.0
P6374,32840,2,P6374H02,30,60,0.8
P6374,32841,3,P6374H03,65,100,0.5
P6374,32842,4,P6374H04,100,125,0.4
P6375,32843,1,P6375H01,0,25,0.9
P6376,32844,1,P6376H01,0,13,1.2
P6376,32845,2,P6376H02,13,26,0.6
P6376,32846,3,P6376H03,26,56,0.5
P6376,32847,4,P6376H04,56,82,0.5
P6377,32848,1,P6377H01,0,28,1.0
P6377,32849,2,P6377H02,28,60,1.0
P6377,32850,3,P6377H03,60,105,1.1
P6377,32851,4,P6377H04,105,130,1.1
P6378,32852,1,P6378H01,0,20,1.7
P6378,32853,2,P6378H02,20,40,1.1
P6378,32854,3,P6378H03,40,68,0.6
P6378,32855,4,P6378H04,68,110,0.5
P6379,32856,1,P6379H01,0,20,0.7
P6379,32857,2,P6379H02,20,45,0.6
P6379,32858,3,P6379H03,45,80,0.6
P6379,32859,4,P6379H04,80,120,0.5
P6380,32860,1,P6380H01,0,22,1.8
P6380,32861,2,P6380H02,22,44,1.0
P6380,32862,3,P6380H03,44,78,1.0
P6380,32863,4,P6380H04,78,113,0.9
P6381,32864,1,P6381H01,0,5,0.6
P6381,32865,2,P6381H02,5,21,0.6
P6381,32866,3,P6381H03,21,60,0.5
P6382,32867,1,P6382H01,0,28,0.9
P6382,32868,2,P6382H02,28,58,0.7
P6382,32869,3,P6382H03,58,110,0.4
P6383,32870,1,P6383H01,0,14,0.7
P6383,32871,2,P6383H02,14,37,0.8
P6383,32872,3,P6383H03,37,60,0.6
P6383,32873,4,P6383H04,60,100,0.4
P6383,32874,5,P6383H05,100,160,0.4
P6384,32875,1,P6384H01,0,27,1.3
P6384,32876,2,P6384H02,27,60,0.5
P6384,32877,3,P6384H03,60,85,0.4
P6384,32878,4,P6384H04,85,120,0.4
P6385,32879,1,P6385H01,0,20,1.3
P6385,32880,2,P6385H02,20,50,1.2
P6385,32881,3,P6385H03,50,75,1.0
P6385,32882,4,P6385H04,75,110,1.0
P6386,32883,1,P6386H01,0,15,2.6
P6387,32884,1,P6387H01,0,27,0.6
P6387,32885,2,P6387H02,27,53,0.5
P6387,32886,3,P6387H03,53,77,0.4
P6387,32887,4,P6387H04,77,110,0.3
P6388,32888,1,P6388H01,0,21,2.0
P6389,32889,1,P6389H01,0,28,1.0
P6390,32890,1,P6390H01,0,22,0.4
P6390,32891,2,P6390H02,22,56,0.1
P6390,32892,3,P6390H03,56,82,0.2
P6390,32893,4,P6390H04,82,110,0.2
P6391,32894,1,P6391H01,0,36,1.6
P6391,32895,2,P6391H02,36,64,0.9
P6391,32896,3,P6391H03,64,90,0.2
P6392,32897,1,P6392H01,0,21,0.9
P6392,32898,2,P6392H02,21,45,0.8
P6393,32899,1,P6393H01,0,30,1.9
P6393,32900,2,P6393H02,30,71,0.9
P6393,32901,3,P6393H03,71,113,0.7
P6394,32902,1,P6394H01,0,32,1.3
P6394,32903,2,P6394H02,32,52,0.8
P6394,32904,3,P6394H03,52,80,0.5
P6394,32905,4,P6394H04,80,140,-9999.0
P6395,32906,1,P6395H01,0,40,0.7
P6395,32907,2,P6395H02,40,80,1.1
P6395,32908,3,P6395H03,80,100,0.5
P6396,32909,1,P6396H01,0,25,4.3
P6397,32910,1,P6397H01,0,26,2.1
P6397,32911,2,P6397H02,26,70,1.0
P6397,32912,3,P6397H03,70,95,0.9
P6397,32913,4,P6397H04,95,115,0.7
P6398,32914,1,P6398H01,0,40,1.6
P6398,32915,2,P6398H02,40,60,0.6
P6398,32916,3,P6398H03,60,85,0.5
P6399,32917,1,P6399H01,0,41,1.8
P6399,32918,2,P6399H02,41,100,1.4
P6399,32919,3,P6399H03,100,130,0.6
P6400,32920,1,P6400H01,0,22,1.4
P6400,32921,2,P6400H02,22,53,0.7
P6400,32922,3,P6400H03,53,86,0.5
P6400,32923,4,P6400H04,86,130,0.1
P6401,32924,1,P6401H01,0,26,1.5
P6401,32925,2,P6401H02,26,42,0.9
P6401,32926,3,P6401H03,42,70,1.0
P6402,32927,1,P6402H01,0,24,-9999.0
P6402,32928,2,P6402H02,24,65,-9999.0
P6402,32929,3,P6402H03,65,75,-9999.0
P6402,32930,4,P6402H04,75,100,-9999.0
P6403,32931,1,P6403H01,0,20,1.4
P6403,32932,2,P6403H02,20,35,1.2
P6403,32933,3,P6403H03,35,70,0.2
P6404,32934,1,P6404H01,0,27,1.5
P6404,32935,2,P6404H02,27,68,1.2
P6404,32936,3,P6404H03,68,95,1.0
P6404,32937,4,P6404H04,95,120,0.9
P6405,32938,1,P6405H01,0,36,2.4
P6405,32939,2,P6405H02,36,75,0.6
P6405,32940,3,P6405H03,75,110,0.4
P6406,32941,1,P6406H01,0,30,1.7
P6406,32942,2,P6406H02,30,55,1.6
P6406,32943,3,P6406H03,55,80,1.1
P6407,32944,1,P6407H01,0,31,1.6
P6407,32945,2,P6407H02,31,48,1.3
P6407,32946,3,P6407H03,48,88,0.9
P6407,32947,4,P6407H04,88,115,0.8
P6408,32948,1,P6408H01,0,34,1.4
P6408,32949,2,P6408H02,34,68,1.7
P6408,32950,3,P6408H03,68,107,0.7
P6408,32951,4,P6408H04,107,130,0.7
P6409,32952,1,P6409H01,0,30,2.1
P6409,32953,2,P6409H02,30,60,0.9
P6410,32954,1,P6410H01,0,20,4.1
P6410,32955,2,P6410H02,20,50,-9999.0
P6411,32956,1,P6411H01,0,26,1.1
P6411,32957,2,P6411H02,26,52,0.4
P6411,32958,3,P6411H03,52,91,0.3
P6411,32959,4,P6411H04,91,110,0.2
P6412,32960,1,P6412H01,0,25,1.3
P6412,32961,2,P6412H02,25,60,0.7
P6412,32962,3,P6412H03,60,90,0.5
P6412,32963,4,P6412H04,90,115,0.7
P6413,32964,1,P6413H01,0,27,1.5
P6413,32965,2,P6413H02,27,68,1.3
P6413,32966,3,P6413H03,68,87,0.5
P6413,32967,4,P6413H04,87,110,0.4
P6414,32968,1,P6414H01,0,30,1.1
P6414,32969,2,P6414H02,30,75,0.5
P6414,32970,3,P6414H03,75,110,0.5
P6415,32971,1,P6415H01,0,27,2.2
P6416,32972,1,P6416H01,0,24,0.7
P6416,32973,2,P6416H02,24,45,0.5
P6417,32974,1,P6417H01,0,24,1.7
P6418,32975,1,P6418H01,0,16,4.6
P6418,32976,2,P6418H02,16,54,1.0
P6418,32977,3,P6418H03,54,85,0.4
P6419,32978,1,P6419H01,0,26,2.5
P6419,32979,2,P6419H02,26,65,1.5
P6419,32980,3,P6419H03,65,92,1.1
P6419,32981,4,P6419H04,92,115,1.1
P6420,32982,1,P6420H01,0,15,2.0
P6420,32983,2,P6420H02,15,60,1.3
P6420,32984,3,P6420H03,60,90,1.1
P6421,32985,1,P6421H01,0,24,1.8
P6421,32986,2,P6421H02,24,45,1.2
P6421,32987,3,P6421H03,45,79,0.9
P6421,32988,4,P6421H04,79,105,0.6
P6422,32989,1,P6422H01,0,21,0.8
P6422,32990,2,P6422H02,21,70,0.5
P6422,32991,3,P6422H03,70,96,0.6
P6423,32992,1,P6423H01,0,25,1.3
P6423,32993,2,P6423H02,25,60,0.5
P6423,32994,3,P6423H03,60,90,0.7
P6424,32995,1,P6424H01,0,35,0.9
P6425,32996,1,P6425H01,0,14,2.2
P6425,32997,2,P6425H02,14,76,1.7
P6425,32998,3,P6425H03,76,106,-9999.0
P6425,32999,4,P6425H04,106,140,-9999.0
P6426,33000,1,P6426H01,0,20,2.3
P6426,33001,2,P6426H02,20,38,1.5
P6426,33002,3,P6426H03,38,60,1.3
P6426,33003,4,P6426H04,60,82,1.3
P6426,33004,5,P6426H05,82,105,0.3
P6426,33005,6,P6426H06,105,125,0.3
P6427,33006,1,P6427H01,0,15,2.9
P6427,33007,2,P6427H02,15,25,1.3
P6427,33008,3,P6427H03,25,65,0.7
P6427,33009,4,P6427H04,65,100,0.2
P6428,33010,1,P6428H01,0,22,7.4
P6428,33011,2,P6428H02,22,53,2.3
P6428,33012,3,P6428H03,53,70,1.7
P6429,33013,1,P6429H01,0,17,15.2
P6429,33014,2,P6429H02,17,45,4.0
P6429,33015,3,P6429H03,45,63,1.5
P6430,33016,1,P6430H01,0,25,1.4
P6431,33017,1,P6431H01,0,18,8.4
P6431,33018,2,P6431H02,18,38,3.6
P6431,33019,3,P6431H03,38,60,1.3
P6431,33020,4,P6431H04,60,77,0.9
P6432,33021,1,P6432H01,0,22,1.4
P6432,33022,2,P6432H02,22,50,0.7
P6433,33023,1,P6433H01,0,31,2.6
P6433,33024,2,P6433H02,31,69,1.7
P6433,33025,3,P6433H03,69,85,1.3
P6433,33026,4,P6433H04,85,120,0.6
P6434,33027,1,P6434H01,0,28,1.6
P6434,33028,2,P6434H02,28,58,1.1
P6434,33029,3,P6434H03,58,85,1.1
P6435,33030,1,P6435H01,0,27,1.5
P6435,33031,2,P6435H02,27,67,1.1
P6435,33032,3,P6435H03,67,100,1.1
P6436,33033,1,P6436H01,0,18,1.7
P6436,33034,2,P6436H02,18,81,1.3
P6436,33035,3,P6436H03,81,100,1.0
P6437,33036,1,P6437H01,0,39,1.8
P6437,33037,2,P6437H02,39,60,1.2
P6437,33038,3,P6437H03,60,90,0.6
P6437,33039,4,P6437H04,90,115,0.6
P6438,33040,1,P6438H01,0,26,1.7
P6438,33041,2,P6438H02,26,60,1.0
P6438,33042,3,P6438H03,60,95,0.5
P6438,33043,4,P6438H04,95,110,0.5
P6440,33044,1,P6440H01,0,31,2.7
P6440,33045,2,P6440H02,31,83,1.7
P6440,33046,3,P6440H03,83,105,0.5
P6441,33047,1,P6441H01,0,27,2.5
P6441,33048,2,P6441H02,27,60,2.7
P6442,33049,1,P6442H01,0,25,1.8
